,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),I,II,III,IV,V,"Temperature, K","Viscosity, cP",isomer_smiles#1,isomer_smiles#2,isomer_smiles#3,"VdWVolume, A^3#1","VdWVolume, A^3#2","VdWVolume, A^3#3",NumHeteroatoms,RingCount,InertialShapeFactor,SpherocityIndex,Metal_frac_gen,Li,C,N,O,F,Mg,Al,P,S,Cl,K,Cr,Fe,Co,Cu,Zn,Br,ind_syst
3374,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.143,0.857,0,0,0,0,0,1,338.2,2.884800713,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.43,0.857,0.005013984,0.311457725,0,0,6.143,0.286,0.857,0,0,0,0,0,0.286,0,0,0,0,0,0,0,248
3375,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.143,0.857,0,0,0,0,0,1,348.2,2.653241965,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.43,0.857,0.005013984,0.311457725,0,0,6.143,0.286,0.857,0,0,0,0,0,0.286,0,0,0,0,0,0,0,248
3376,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.143,0.857,0,0,0,0,0,1,358.2,2.48490665,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.43,0.857,0.005013984,0.311457725,0,0,6.143,0.286,0.857,0,0,0,0,0,0.286,0,0,0,0,0,0,0,248
3377,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.125,0.875,0,0,0,0,0,1,298.2,3.873282177,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.25,0.875,0.005273389,0.319542152,0,0,6.125,0.25,0.875,0,0,0,0,0,0.25,0,0,0,0,0,0,0,248
3378,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.125,0.875,0,0,0,0,0,1,308.2,3.526360525,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.25,0.875,0.005273389,0.319542152,0,0,6.125,0.25,0.875,0,0,0,0,0,0.25,0,0,0,0,0,0,0,248
3379,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.125,0.875,0,0,0,0,0,1,318.2,3.19047635,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.25,0.875,0.005273389,0.319542152,0,0,6.125,0.25,0.875,0,0,0,0,0,0.25,0,0,0,0,0,0,0,248
3380,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.125,0.875,0,0,0,0,0,1,328.2,2.895911938,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.25,0.875,0.005273389,0.319542152,0,0,6.125,0.25,0.875,0,0,0,0,0,0.25,0,0,0,0,0,0,0,248
3381,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.125,0.875,0,0,0,0,0,1,338.2,2.681021529,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.25,0.875,0.005273389,0.319542152,0,0,6.125,0.25,0.875,0,0,0,0,0,0.25,0,0,0,0,0,0,0,248
3382,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.125,0.875,0,0,0,0,0,1,348.2,2.501435952,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.25,0.875,0.005273389,0.319542152,0,0,6.125,0.25,0.875,0,0,0,0,0,0.25,0,0,0,0,0,0,0,248
3383,"N,N,N′,N′-tetramethyl-1,3-propanediamine dihydrochloride",phenol,0,0.125,0.875,0,0,0,0,0,1,358.2,2.312535424,C[NH+](C)CCC[NH+](C)C.[Cl-].[Cl-],C1=CC=C(C=C1)O,,-35.34331607,31.03715766,0,4.25,0.875,0.005273389,0.319542152,0,0,6.125,0.25,0.875,0,0,0,0,0,0.25,0,0,0,0,0,0,0,248
3384,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,293.15,5.804773458,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3385,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,298.15,5.383072032,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3386,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,303.15,5.05681889,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3387,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,313.15,4.496470769,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3388,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,323.15,4.029272565,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3389,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,333.15,3.623273697,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3390,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,343.15,3.288774952,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3391,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,353.15,2.999226163,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3392,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,363.15,2.742129515,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,6.1,0.9,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3393,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,293.15,5.243438705,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3394,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,298.15,4.919323776,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3395,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,303.15,4.616703422,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3396,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,313.15,4.097838451,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3397,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,323.15,3.666378189,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3398,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,333.15,3.297317251,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3399,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,343.15,2.935451343,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3400,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,353.15,2.669309373,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3401,LANTHANUM NITRATE,urea,water,0.083,0.416,0.501,0,0,0,1,1,363.15,2.437115986,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,5.418,1.248,0.004735121,0.619441813,0.189074521,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3402,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,293.15,4.861284189,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3403,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,298.15,4.53892354,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3404,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,303.15,4.253909132,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3405,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,313.15,3.765608987,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3406,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,323.15,3.359680701,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3407,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,333.15,3.015534901,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3408,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,343.15,2.711377991,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3409,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,353.15,2.447550863,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3410,LANTHANUM NITRATE,urea,water,0.071,0.5,0.429,0,0,0,1,1,363.15,2.222459049,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,4.926,1.5,0.0052039,0.624556546,0.162141005,0,0.5,1.213,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,206
3411,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,293.15,5.499051696,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3412,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,298.15,5.154677916,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3413,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,303.15,4.852655069,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3414,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,313.15,4.313881618,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3415,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,323.15,3.85672169,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3416,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,333.15,3.481240089,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3417,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,343.15,3.154443965,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3418,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,353.15,2.849549763,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3419,Cerium nitrate,urea,water,0.095,0.334,0.571,0,0,0,1,1,363.15,2.590017134,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.9,1.002,0.004345289,0.615842054,0.217048394,0,0.334,0.953,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3420,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,293.15,5.134739053,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3421,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,298.15,4.818586582,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3422,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,303.15,4.535927283,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3423,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,313.15,4.033000932,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3424,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,323.15,3.601958982,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3425,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,333.15,3.173459961,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3426,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,343.15,2.851861903,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3427,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,353.15,2.581730834,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3428,Cerium nitrate,urea,water,0.083,0.416,0.501,0,0,0,1,1,363.15,2.370243741,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,5.418,1.248,0.004740898,0.619898787,0.190407931,0,0.416,1.081,1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3429,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,293.15,4.831349126,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3430,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,298.15,4.527208645,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3431,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,303.15,4.233236561,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3432,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,313.15,3.771840975,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3433,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,323.15,3.353756307,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3434,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,333.15,2.985681938,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3435,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,343.15,2.682390454,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3436,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,353.15,2.420368129,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3437,Cerium nitrate,urea,water,0.071,0.5,0.428,0,0,0,1,1,363.15,2.17702187,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3],C(=O)(N)N,O,43.60343752,7.672444172,2.516458948,4.919,1.5,0.005209866,0.625003619,0.163371044,0,0.5,1.213,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0,122
3438,Gadolinium trinitrate,urea,water,0.111,0.223,0.666,0,0,0,1,1,293.15,6.231897767,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N,O,36.18207414,7.672444172,2.516458948,6.107,0.669,0.003950616,0.603021936,0.274910163,0,0.223,0.779,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,183
3439,Gadolinium trinitrate,urea,water,0.111,0.223,0.666,0,0,0,1,1,298.15,5.833201255,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N,O,36.18207414,7.672444172,2.516458948,6.107,0.669,0.003950616,0.603021936,0.274910163,0,0.223,0.779,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,183
3440,Gadolinium trinitrate,urea,water,0.111,0.223,0.666,0,0,0,1,1,303.15,5.46991496,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N,O,36.18207414,7.672444172,2.516458948,6.107,0.669,0.003950616,0.603021936,0.274910163,0,0.223,0.779,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,183
3441,Gadolinium trinitrate,urea,water,0.111,0.223,0.666,0,0,0,1,1,313.15,4.855617572,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Gd+3],C(=O)(N)N,O,36.18207414,7.672444172,2.516458948,6.107,0.669,0.003950616,0.603021936,0.274910163,0,0.223,0.779,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,183
