,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),I,II,III,IV,V,"Temperature, K","Density, g/cm^3",isomer_smiles#1,isomer_smiles#2,isomer_smiles#3,"VdWVolume, A^3#1","VdWVolume, A^3#2","VdWVolume, A^3#3",NumHeteroatoms,RingCount,InertialShapeFactor,SpherocityIndex,Metal_frac_gen,Li,C,N,O,F,Al,P,S,Cl,K,Fe,Cu,Zn,Br,ind_syst
3801,CHOLINE CHLORIDE,urea,L-arginine,0.317,0.635,0.048,0,0,1,0,1,343.15,1.1876,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.144,0,0.005302767,0.440144257,0,0,2.508,1.779,1.048,0,0,0,0,0.317,0,0,0,0,0,102
3802,CHOLINE CHLORIDE,urea,L-arginine,0.317,0.635,0.048,0,0,1,0,1,348.15,1.185,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.144,0,0.005302767,0.440144257,0,0,2.508,1.779,1.048,0,0,0,0,0.317,0,0,0,0,0,102
3803,CHOLINE CHLORIDE,urea,L-arginine,0.317,0.635,0.048,0,0,1,0,1,353.15,1.1824,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.144,0,0.005302767,0.440144257,0,0,2.508,1.779,1.048,0,0,0,0,0.317,0,0,0,0,0,102
3804,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,298.15,1.2066,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3805,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,303.15,1.204,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3806,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,308.15,1.2013,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3807,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,313.15,1.1987,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3808,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,318.15,1.1961,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3809,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,323.15,1.1934,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3810,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,328.15,1.1908,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3811,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,333.15,1.1882,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3812,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,338.15,1.1865,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3813,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,343.15,1.183,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3814,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,348.15,1.1803,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3815,CHOLINE CHLORIDE,urea,L-arginine,0.323,0.645,0.032,0,0,1,0,1,353.15,1.1777,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.096,0,0.005354199,0.447063067,0,0,2.452,1.741,1.032,0,0,0,0,0.323,0,0,0,0,0,102
3816,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,298.15,1.2022,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3817,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,303.15,1.1996,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3818,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,308.15,1.197,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3819,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,313.15,1.1943,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3820,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,318.15,1.1917,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3821,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,323.15,1.1891,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3822,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,328.15,1.1865,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3823,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,333.15,1.1839,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3824,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,338.15,1.1812,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3825,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,343.15,1.1786,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3826,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,348.15,1.176,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3827,CHOLINE CHLORIDE,urea,L-arginine,0.328,0.656,0.016,0,0,1,0,1,353.15,1.1734,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,C(C[C@@H](C(=O)O)N)CN=C(N)N,-22.68236862,7.672444172,-26.02284234,3.048,0,0.005415292,0.454563029,0,0,2.392,1.704,1.016,0,0,0,0,0.328,0,0,0,0,0,102
3828,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,293.15,1.2409,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3829,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,298.15,1.2376,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3830,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,303.15,1.2343,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3831,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,308.15,1.231,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3832,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,313.15,1.2277,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3833,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,318.15,1.2243,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3834,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,323.15,1.221,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3835,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,328.15,1.2176,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3836,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,333.15,1.2142,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3837,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,338.15,1.2108,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3838,POTASSIUM CARBONATE,ETHYLENE GLYCOL,"2-Amino-2-methyl-1,3-propanediol",0.083,0.833,0.083,0,0,0,1,1,343.15,1.2074,C(=O)([O-])[O-].[K+].[K+],C(CO)O,CC(CO)(CO)N,174.5841714,-12.66094745,-19.3418949,2.33,0,0.009120817,0.467438356,0.09026805,0,2.081,0.083,2.081,0,0,0,0,0,0.166,0,0,0,0,221
3839,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,293.15,1.3113,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3840,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,298.15,1.3084,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3841,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,303.15,1.3054,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3842,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,308.15,1.3023,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3843,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,313.15,1.2993,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3844,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,318.15,1.2961,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3845,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,323.15,1.293,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3846,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,328.15,1.2899,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3847,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,333.15,1.2868,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3848,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,338.15,1.2836,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3849,POTASSIUM CARBONATE,glycerol,"2-Amino-2-methyl-1,3-propanediol",0.056,0.889,0.056,0,0,0,1,1,343.15,1.2805,C(=O)([O-])[O-].[K+].[K+],C(C(CO)O)O,CC(CO)(CO)N,174.5841714,-16.00142117,-19.3418949,3.115,0,0.005123571,0.671687973,0.045853794,0,2.947,0.056,2.947,0,0,0,0,0,0.112,0,0,0,0,223
3850,Tetrabutylammonium bromide,lauric acid,Decanoic acid,0.444,0.139,0.417,0,0,1,0,1,303.15,0.963,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,12.33242042,25.69431531,20.41526276,2,0,0.001076304,0.370677504,0,0,12.942,0.444,1.112,0,0,0,0,0,0,0,0,0,0.444,280
3851,Tetrabutylammonium bromide,oleic acid,Decanoic acid,0.333,0.4,0.267,0,0,1,0,1,303.15,0.984,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCCC(=O)O,12.33242042,53.49147297,20.41526276,2,0,0.000912938,0.36251397,0,0,15.198,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,282
3852,Zinc dibromide,acetamide,1-Butyl-3-methylimidazolium bromide,0.25,0.5,0.25,1,0,1,1,0,300.2,1.6369,[Zn+2].[Br-].[Br-],CC(=O)N,CCCCN1C=C[N+](=C1)C.[Br-],45.50182403,-6.680947448,-5.543789791,2.5,0.25,0.001539537,0.389857108,0.116257156,0,3,1,0.5,0,0,0,0,0,0,0,0,0.25,0.75,325
3853,Zinc dibromide,acetamide,1-Butyl-3-methylimidazolium bromide,0.333,0.333,0.333,1,0,1,1,0,300.2,1.7499,[Zn+2].[Br-].[Br-],CC(=O)N,CCCCN1C=C[N+](=C1)C.[Br-],45.50182403,-6.680947448,-5.543789791,2.664,0.333,0.001187688,0.385736609,0.129898767,0,3.33,0.999,0.333,0,0,0,0,0,0,0,0,0.333,0.999,325
3854,Zinc dibromide,"1,1-DIMETHYLUREA",1-Butyl-3-methylimidazolium bromide,0.333,0.333,0.333,1,0,1,1,0,300.2,1.7012,[Zn+2].[Br-].[Br-],CN(C)C(=O)N,CCCCN1C=C[N+](=C1)C.[Br-],45.50182403,-16.00142117,-5.543789791,2.997,0.333,0.001154913,0.38863662,0.122813344,0,3.663,1.332,0.333,0,0,0,0,0,0,0,0,0.333,0.999,324
3855,Zinc dibromide,urea,1-Butyl-3-methylimidazolium bromide,0.333,0.333,0.333,1,0,1,1,0,300.2,1.8033,[Zn+2].[Br-].[Br-],C(=O)(N)N,CCCCN1C=C[N+](=C1)C.[Br-],45.50182403,7.672444172,-5.543789791,2.997,0.333,0.00118841,0.385808681,0.129644316,0,2.997,1.332,0.333,0,0,0,0,0,0,0,0,0.333,0.999,326
3856,zincchloride,acetamide,1-Butyl-3-methylimidazolium chloride,0.25,0.5,0.25,1,0,1,1,0,300.2,1.3127,[Cl-].[Cl-].[Zn+2],CC(=O)N,CCCCN1C=C[N+](=C1)C.[Cl-],36.89804895,-6.680947448,-5.543789791,2.5,0.25,0.002033629,0.462809479,0.152386235,0,3,1,0.5,0,0,0,0,0.75,0,0,0,0.25,0,402
3857,zincchloride,acetamide,1-Butyl-3-methylimidazolium chloride,0.333,0.333,0.333,1,0,1,1,0,300.2,1.3074,[Cl-].[Cl-].[Zn+2],CC(=O)N,CCCCN1C=C[N+](=C1)C.[Cl-],36.89804895,-6.680947448,-5.543789791,2.664,0.333,0.001585714,0.457612348,0.176711103,0,3.33,0.999,0.333,0,0,0,0,0.999,0,0,0,0.333,0,402
3858,zincchloride,"1,1-DIMETHYLUREA",1-Butyl-3-methylimidazolium chloride,0.333,0.333,0.333,1,0,1,1,0,300.2,1.3518,[Cl-].[Cl-].[Zn+2],CN(C)C(=O)N,CCCCN1C=C[N+](=C1)C.[Cl-],36.89804895,-16.00142117,-5.543789791,2.997,0.333,0.001526261,0.460216731,0.163851449,0,3.663,1.332,0.333,0,0,0,0,0.999,0,0,0,0.333,0,399
3859,zincchloride,urea,1-Butyl-3-methylimidazolium chloride,0.333,0.333,0.333,1,0,1,1,0,300.2,1.4144,[Cl-].[Cl-].[Zn+2],C(=O)(N)N,CCCCN1C=C[N+](=C1)C.[Cl-],36.89804895,7.672444172,-5.543789791,2.997,0.333,0.001586765,0.457865209,0.176240543,0,2.997,1.332,0.333,0,0,0,0,0.999,0,0,0,0.333,0,403
3860,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,293.15,1.809,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3861,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,298.15,1.804,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3862,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,303.15,1.8,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3863,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,313.15,1.788,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3864,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,323.15,1.772,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3865,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,333.15,1.769,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3866,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,343.15,1.759,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3867,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,353.15,1.748,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3868,LANTHANUM NITRATE,urea,water,0.1,0.3,0.6,0,0,0,1,1,363.15,1.736,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.8,0,0.004193332,0.613912765,0.226535285,0,0.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,153
3869,LANTHANUM NITRATE,urea,water,0.083416583,0.416083916,0.5004995,0,0,0,1,1,293.15,1.7,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[La+3],C(=O)(N)N,O,45.16170099,7.672444172,2.516458948,2.833166833,0,0.004715084,0.61938004,0.189614964,0,0.416083916,1.082417582,1.667332667,0,0,0,0,0,0,0,0,0,0,153
